Event	id_r	id_phi	id_eta	phi	phiB	quality	bx	pt
1214	2	6	1	317	-8	6	0	50.263
1214	3	6	1	305	-38	2	0	50.263
1214	4	6	2	299	-3	6	0	50.263
1215	2	8	-2	-504	12	3	0	121.564
1215	3	8	-2	-508	-2	6	0	121.564
1215	4	8	-2	-511	1	5	0	121.564
1215	1	8	-1	-497	-3	6	0	121.564
1216	1	6	0	67	-33	2	0	148.597
1216	3	6	1	57	-2	6	0	148.597
1216	4	6	1	56	1	6	0	148.597
1217	1	8	1	958	-18	2	0	116.067
1217	3	8	2	948	-1	6	0	116.067
1218	1	10	0	417	-24	6	0	29.0018
1218	2	10	0	389	-17	6	0	29.0018
1218	3	10	0	370	-9	6	0	29.0018
1218	4	10	0	363	-3	6	0	29.0018
1219	1	5	-1	236	-4	6	0	164.021
1219	2	5	-1	231	-3	3	0	164.021
1219	3	5	-1	228	23	2	0	164.021
1219	4	5	-1	226	-3	6	0	164.021
1220	1	3	1	33	-4	6	0	148.441
1220	2	3	1	28	-28	2	0	148.441
1220	3	3	2	24	-1	6	0	148.441
1220	4	3	2	22	0	6	0	148.441
1221	2	2	-2	-794	-10	6	0	37.1214
1221	3	2	-2	-804	-4	5	0	37.1214
1222	1	8	1	-122	-5	6	0	138.083
1222	2	8	1	-129	-1	6	0	138.083
1222	3	8	2	-134	-9	3	0	138.083
1222	4	8	2	-136	-8	3	0	138.083
1223	1	12	1	-437	-5	6	0	148.832
1223	2	12	2	-443	-4	6	0	148.832
1223	3	12	2	-447	-4	6	0	148.832
1223	4	12	2	-450	0	5	0	148.832
1224	1	4	0	16	-7	5	0	150.035
1224	2	4	0	9	-1	2	0	150.035
1225	2	7	1	559	-4	5	0	75.8916
1225	3	7	1	552	-4	6	0	75.8916
1225	4	7	1	550	3	6	0	75.8916
1226	1	11	1	361	-3	6	0	191.199
1226	2	11	1	357	-2	6	0	191.199
1226	3	11	1	354	-2	6	0	191.199
1226	4	11	2	353	-2	6	0	191.199
1227	1	5	-1	-283	-16	6	0	46.9446
1227	2	5	-1	-301	-8	6	0	46.9446
1227	3	5	-1	-314	-3	6	0	46.9446
1227	4	5	-1	-319	-3	6	0	46.9446
1228	1	2	1	498	-6	6	0	150.594
1228	2	2	1	492	-10	3	0	150.594
1228	4	2	2	486	-1	6	0	150.594
1229	2	12	0	-802	-28	4	0	23.7676
1229	4	12	0	-845	-4	6	0	23.7676
1230	3	2	-2	90	-62	3	0	105
1230	4	2	-2	169	1	5	0	105
1230	1	2	-1	189	-6	6	0	105
1231	1	7	0	897	-5	6	0	156.847
1231	3	7	0	888	-2	6	0	156.847
1232	1	11	1	396	-15	6	0	52.0219
1232	2	11	1	379	-22	2	0	52.0219
1232	3	11	2	364	-8	6	0	52.0219
1232	4	11	2	356	-5	6	0	52.0219
1233	1	9	1	1172	-20	2	0	123.669
1233	2	10	1	-978	-4	2	0	123.669
1233	4	10	2	-983	-1	6	0	123.669
1234	2	3	0	-683	-8	5	0	103.055
1234	3	3	0	-690	-4	5	0	103.055
1234	4	3	0	-693	2	5	0	103.055
1235	1	1	-1	428	-5	6	0	142.642
1235	2	1	-1	421	2	5	0	142.642
1235	3	1	-1	418	-4	6	0	142.642
1235	4	1	-1	417	24	2	0	142.642
1236	1	8	1	789	-22	3	0	60.2545
1236	2	8	1	778	-10	5	0	60.2545
1236	3	8	1	768	-6	6	0	60.2545
1236	4	8	1	766	-2	6	0	60.2545
1237	3	6	-2	491	-13	5	0	30.5948
1237	4	6	-2	481	-6	6	0	30.5948
1237	1	6	-1	541	-28	5	0	30.5948
1237	2	6	-1	514	-16	6	0	30.5948
1238	2	12	1	-699	-3	6	0	105.159
1238	3	12	1	-704	-38	2	0	105.159
1238	4	12	1	-708	-13	2	0	105.159
1239	1	4	-1	-333	-21	6	0	31.3235
1239	2	4	-1	-354	19	2	0	31.3235
1239	3	4	-1	-378	-9	6	0	31.3235
1240	1	7	0	929	-15	6	0	43.8124
1240	3	7	0	895	-7	6	0	43.8124
1240	4	7	0	887	-9	2	0	43.8124
1241	1	3	1	877	-8	6	0	69.8488
1241	3	3	1	859	-6	6	0	69.8488
1241	4	4	1	-1287	0	6	0	69.8488
1242	1	11	-1	1207	-30	6	0	22.3012
1242	4	12	-1	-1000	-1	5	0	22.3012
1243	1	1	1	-508	-13	3	0	187.736
1243	2	1	1	-578	-290	2	0	187.736
1243	3	1	1	-514	-1	6	0	187.736
1243	4	1	2	-516	-12	3	0	187.736
1244	1	8	1	926	143	2	0	192.211
1244	2	8	1	832	-28	2	0	192.211
1244	3	8	2	828	-2	6	0	192.211
1244	4	8	2	826	-2	6	0	192.211
1245	1	4	1	520	-9	6	0	95.4865
1245	2	4	1	513	-5	6	0	95.4865
1245	3	4	1	506	-4	5	0	95.4865
1245	4	4	1	504	2	6	0	95.4865
1246	1	9	0	689	-10	2	0	114.243
1246	3	9	1	674	-2	6	0	114.243
1247	1	6	0	343	-3	6	0	190.181
1247	2	6	0	338	-3	6	0	190.181
1247	3	6	0	335	-2	6	0	190.181
1247	4	6	0	333	-2	5	0	190.181
1248	2	12	-1	-110	-4	6	0	176.526
1248	3	12	-1	-115	0	6	0	176.526
1248	4	12	-1	-116	-3	6	0	176.526
1249	2	4	1	-828	-4	6	0	163.649
1249	3	4	1	-832	-22	2	0	163.649
1249	4	4	1	-834	-3	6	0	163.649
1250	4	12	-2	-1222	26	3	0	47.4089
1250	1	11	-1	945	-11	6	0	47.4089
1250	3	11	-1	924	-3	5	0	47.4089
1252	1	1	0	87	-10	5	0	69.5266
1252	2	1	0	75	-7	6	0	69.5266
1253	3	5	-1	-285	-2	6	0	187.884
1253	4	5	-1	-287	-2	6	0	187.884
1254	1	3	2	1167	-19	3	0	95.5386
1254	2	4	2	-983	-6	6	0	95.5386
1255	1	6	0	939	-2	6	0	194.26
1255	3	6	0	873	-367	2	0	194.26
1255	4	6	0	929	-1	6	0	194.26
1256	3	4	-2	630	-5	6	0	46.8874
1256	4	4	-2	627	1	6	0	46.8874
1256	1	4	-1	656	-14	6	0	46.8874
1256	2	4	-1	642	21	2	0	46.8874
1257	1	7	0	126	-7	6	0	122.447
1257	2	7	0	118	-39	3	0	122.447
1257	3	7	0	113	-3	6	0	122.447
1257	4	7	0	111	-2	6	0	122.447
1258	3	4	-2	537	-2	5	0	129.335
1258	4	4	-2	535	2	6	0	129.335
1258	1	4	-1	548	-6	6	0	129.335
1258	2	4	-1	541	9	2	0	129.335
1259	1	9	0	961	-5	6	0	184.477
1259	3	9	0	954	-2	6	0	184.477
1259	4	10	0	-1190	22	2	0	184.477
1260	3	10	-2	-809	-6	6	0	49.9641
1260	4	10	-2	-815	-6	5	0	49.9641
1260	2	10	-1	-794	23	2	0	49.9641
1261	4	6	0	1262	-2	6	0	112.607
1261	2	7	0	-874	-17	3	0	112.607
1262	1	3	1	692	-10	6	0	72.0302
1262	2	3	1	681	-9	2	0	72.0302
1262	4	4	2	-1476	-1	6	0	72.0302
1263	1	8	1	37	-21	6	0	33.1234
1263	2	8	1	11	-15	5	0	33.1234
1263	3	8	1	-9	-13	6	0	33.1234
1263	4	8	1	-21	-9	4	0	33.1234
1264	4	8	-2	1364	3	2	0	137.405
1264	2	9	-2	-773	-2	6	0	137.405
1264	3	9	-2	-777	-1	5	0	137.405
1265	2	8	-1	-125	-7	5	0	60.8054
1265	3	8	-1	-135	-6	6	0	60.8054
1265	4	8	-1	-141	-3	6	0	60.8054
1266	2	6	-2	569	-29	5	0	17.2083
1266	3	6	-2	538	-16	6	0	17.2083
1266	4	6	-2	533	2	6	0	17.2083
1266	1	6	-1	624	-2	2	0	17.2083
1267	4	6	0	1375	-1	6	0	193.912
1267	2	7	0	-762	-3	6	0	193.912
1267	3	7	0	-766	-1	6	0	193.912
1268	1	5	2	259	-7	3	0	60.6912
1268	2	5	2	248	-6	6	0	60.6912
1268	3	5	2	239	-4	5	0	60.6912
1269	2	4	1	282	-4	6	0	135.226
1269	3	4	1	277	0	6	0	135.226
1269	4	4	1	275	-3	5	0	135.226
1270	4	5	-2	-231	28	3	0	5.49319
1270	1	5	-1	140	-174	4	0	5.49319
1270	2	5	-1	-74	-130	5	0	5.49319
1270	3	5	-1	-219	-52	6	0	5.49319
1271	1	7	0	986	-6	6	0	139.64
1271	3	7	0	974	-20	3	0	139.64
1271	4	7	0	971	-4	5	0	139.64
1272	4	8	1	1407	-2	5	0	22.4485
1272	2	9	1	-701	-22	5	0	22.4485
1272	3	9	1	-726	-14	6	0	22.4485
1273	1	8	1	587	-36	5	0	22.7478
1273	2	8	1	547	-26	6	0	22.7478
1273	3	8	2	517	-16	6	0	22.7478
1273	4	8	2	503	-11	2	0	22.7478
1274	1	3	0	624	-5	6	0	128.435
1274	2	3	0	619	-4	6	0	128.435
1274	3	3	0	615	0	6	0	128.435
1274	4	3	0	613	-25	2	0	128.435
1274	4	4	0	-1532	1	6	0	128.435
1275	1	2	0	461	-15	6	0	42.4345
1275	2	2	0	440	-16	6	0	42.4345
1275	3	2	0	423	-10	6	0	42.4345
1275	4	2	0	412	-9	5	0	42.4345
1276	3	11	-1	-322	1	5	0	112.038
1276	4	11	-1	-324	-2	6	0	112.038
1276	1	11	0	-305	-7	6	0	112.038
1277	1	6	0	772	-6	6	0	122.529
1277	2	6	0	765	-5	4	0	122.529
1277	3	6	0	761	1	5	0	122.529
1277	4	6	0	759	-43	2	0	122.529
1278	4	12	-2	86	1	5	0	102.731
1278	1	12	-1	102	-7	6	0	102.731
1278	2	12	-1	94	-3	5	0	102.731
1279	3	10	-2	308	1	6	0	141.381
1279	4	10	-2	306	-1	5	0	141.381
1279	1	10	-1	318	-14	2	0	141.381
1280	4	12	1	-703	-14	3	0	185.612
1281	1	11	1	407	1	5	0	189.214
1281	2	11	1	403	-5	6	0	189.214
1281	3	11	1	409	56	5	0	189.214
1281	4	11	1	399	-1	6	0	189.214
1282	1	10	1	727	-6	5	0	152.592
1282	2	10	1	723	-3	6	0	152.592
1282	3	10	1	719	-2	6	0	152.592
1282	4	10	1	717	-13	3	0	152.592
1283	2	6	-2	830	-2	2	0	195.12
1283	3	6	-2	827	-2	6	0	195.12
1283	4	6	-2	825	46	3	0	195.12
1283	1	6	-1	834	-3	6	0	195.12
1284	1	11	-1	-436	-8	5	0	103.144
1284	2	11	-1	-445	-7	5	0	103.144
1284	3	11	-1	-452	-3	6	0	103.144
1285	4	12	-2	-1017	-1	5	0	90.5803
1285	1	11	-1	1144	-9	6	0	90.5803
1285	2	12	-1	-1008	-2	6	0	90.5803
1286	2	10	-1	-758	-26	6	0	19.6442
1286	3	10	-1	-786	-9	6	0	19.6442
1286	4	10	-1	-792	-2	6	0	19.6442
1287	2	4	0	-839	11	5	0	183.029
1288	3	5	-1	437	-9	5	0	100.003
1288	4	5	-1	425	62	6	0	100.003
1288	1	5	0	454	20	2	0	100.003
1289	4	3	-2	-943	-3	6	0	100.184
1289	1	2	-1	1218	-8	6	0	100.184
1289	2	3	-1	-934	-7	6	0	100.184
1290	1	4	1	1259	-81	2	0	11.4145
1290	4	4	2	1073	-109	3	0	11.4145
1290	2	5	2	-961	-42	6	0	11.4145
1291	2	4	-2	265	-106	5	0	4.07261
1291	3	4	-2	225	76	6	0	4.07261
1292	1	1	0	979	-21	6	0	30.4741
1292	3	1	0	936	-8	5	0	30.4741
1292	4	2	0	-1212	-1	6	0	30.4741
1293	3	8	-2	337	0	6	0	154.082
1293	4	8	-2	336	-3	6	0	154.082
1293	1	8	-1	345	-6	5	0	154.082
1294	1	5	-1	-559	-80	2	0	7.54453
1294	3	5	-1	-777	-20	6	0	7.54453
1295	1	8	1	68	-8	3	0	128.33
1295	2	8	1	65	-33	2	0	128.33
1295	3	8	1	61	-2	6	0	128.33
1295	4	8	1	59	-32	2	0	128.33
1296	1	5	0	1163	-3	5	0	197.395
1296	4	5	0	1155	0	5	0	197.395
1296	2	6	0	-983	-1	6	0	197.395
1297	2	5	0	-858	-10	6	0	37.9247
1298	1	11	1	612	-5	6	0	168.89
1298	2	11	1	606	-4	6	0	168.89
1298	3	11	1	602	-2	4	0	168.89
1299	1	5	0	451	20	2	0	113.742
1299	2	5	0	443	-4	2	0	113.742
1299	3	5	0	437	-3	6	0	113.742
1300	4	5	-1	1344	10	4	0	178.016
1300	2	6	-1	-855	-111	3	0	178.016
1300	3	6	-1	-799	-2	2	0	178.016
1301	4	6	-2	139	0	6	0	53.4266
1301	1	6	-1	165	-12	6	0	53.4266
1301	2	6	-1	152	-8	6	0	53.4266
1301	3	6	-1	143	34	2	0	53.4266
1302	1	1	1	875	-5	6	0	105.3
1302	3	1	1	862	0	6	0	105.3
1302	4	2	1	-1285	-13	2	0	105.3
1303	4	5	-2	244	1	6	0	165.42
1303	1	5	-1	253	-3	6	0	165.42
1303	2	5	-1	247	1	6	0	165.42
1304	4	3	-1	-841	-2	6	0	76.7471
1305	4	1	-2	-616	-5	5	0	56.844
1305	1	1	-1	-578	-4	2	0	56.844
1305	2	1	-1	-597	-13	6	0	56.844
1306	1	3	0	470	-4	6	0	185.87
1307	3	7	-1	840	-4	3	0	80.591
1307	4	7	-1	837	-3	6	0	80.591
1307	1	7	0	859	-6	2	0	80.591
1308	1	6	0	1203	-8	6	0	97.8973
1308	4	6	0	1181	0	6	0	97.8973
1308	2	7	0	-950	-8	6	0	97.8973
1309	4	2	-1	-1032	-2	6	0	71.3667
1309	1	1	0	1133	8	3	0	71.3667
1309	2	2	0	-1019	-7	6	0	71.3667
1310	1	9	0	921	-6	6	0	144.436
1310	3	9	0	914	-2	6	0	144.436
1310	4	10	0	-1230	-2	6	0	144.436
1311	1	10	0	905	-12	2	0	98.2609
1311	4	10	0	886	2	6	0	98.2609
1312	2	9	0	-830	27	3	0	179.22
1312	4	8	1	1310	-1	5	0	179.22
1313	4	12	-1	-814	0	6	0	135.889
1314	4	6	-2	1150	6	2	0	14.6655
1314	1	6	-1	1235	-45	5	0	14.6655
1314	2	7	-1	-956	-30	6	0	14.6655
1315	1	2	1	190	-68	6	0	12.5722
1315	2	2	1	107	-50	6	0	12.5722
1315	3	2	1	41	-30	5	0	12.5722
1315	4	2	1	9	-18	6	0	12.5722
1316	1	2	-1	340	-76	5	0	12.104
1316	3	2	-1	187	-34	6	0	12.104
1317	2	7	-2	800	26	2	0	142.859
1317	3	7	-2	796	-1	6	0	142.859
1317	4	7	-2	794	-1	6	0	142.859
1317	1	7	-1	804	-2	6	0	142.859
1318	1	4	-2	-503	-3	6	0	116.764
1318	2	4	-2	-509	-5	6	0	116.764
1318	3	4	-2	-514	-4	5	0	116.764
1319	1	5	2	1152	-2	6	0	176.566
1319	2	6	2	-994	-4	6	0	176.566
1320	1	7	1	840	-144	6	0	69.9169
1320	3	7	1	851	-2	6	0	69.9169
1320	4	7	1	847	-1	6	0	69.9169
1321	1	3	-1	-177	-9	4	0	84.8557
1321	2	3	-1	-185	-5	6	0	84.8557
1321	3	3	-1	-191	-2	6	0	84.8557
1321	4	3	-1	-193	-1	6	0	84.8557
1322	2	12	-2	-803	-4	5	0	125.06
1322	3	12	-2	-808	0	5	0	125.06
1323	1	10	1	827	-27	3	0	124.532
1323	2	10	1	821	-1	2	0	124.532
1323	3	10	1	816	-4	6	0	124.532
1323	4	10	1	813	-25	2	0	124.532
1324	2	10	0	-773	-2	6	0	150.223
1324	3	10	0	-779	-4	6	0	150.223
1324	4	10	0	-780	-1	6	0	150.223
1325	1	9	-2	1275	14	2	0	137.093
1325	2	10	-2	-875	-6	5	0	137.093
1326	1	3	1	987	-33	6	0	23.7897
1326	3	3	1	920	-14	6	0	23.7897
1326	4	4	1	-1238	-8	6	0	23.7897
1327	1	10	1	819	-6	6	0	82.3652
1327	3	10	1	803	-24	2	0	82.3652
1327	4	10	1	801	1	2	0	82.3652
1328	4	5	-2	586	3	3	0	125.392
1328	1	5	-1	598	-3	6	0	125.392
1328	2	5	-1	594	-15	5	0	125.392
1328	3	5	-1	588	0	5	0	125.392
1329	1	2	-1	875	-5	6	0	160.158
1329	3	2	-1	867	1	5	0	160.158
1329	4	3	-1	-1278	-1	5	0	160.158
1330	4	4	0	1586	-3	6	0	13.0187
1330	1	5	0	-411	-61	6	0	13.0187
1330	2	5	0	-490	-48	5	0	13.0187
1330	3	5	0	-542	-20	5	0	13.0187
1330	4	5	0	-555	-4	5	0	13.0187
1331	2	2	1	-778	-15	4	0	40.3763
1332	4	8	1	1428	-5	2	0	67.0772
1332	3	9	1	-711	-5	6	0	67.0772
1333	2	5	-2	591	3	3	0	108.231
1333	3	5	-2	587	-2	6	0	108.231
1333	4	5	-2	586	3	2	0	108.231
1333	1	5	-1	600	1	2	0	108.231
1334	1	1	-2	724	-14	3	0	142.181
1334	2	1	-2	720	-6	6	0	142.181
1334	3	1	-2	715	-5	5	0	142.181
1335	4	11	-1	247	1	6	0	108.511
1335	1	11	0	264	-8	5	0	108.511
1336	1	3	0	-83	-52	6	0	15.4196
1336	2	3	0	-151	-72	4	0	15.4196
1336	3	3	0	-198	-30	5	0	15.4196
1336	4	3	0	-225	-14	6	0	15.4196
1337	1	12	1	827	-5	5	0	122.843
1337	2	12	1	819	-1	2	0	122.843
1337	3	12	1	812	-5	6	0	122.843
1337	4	1	2	-1335	-7	3	0	122.843
1338	2	2	2	-828	-4	6	0	190.988
1339	1	4	1	190	-178	5	0	5.22002
1339	3	4	1	-112	-17	5	0	5.22002
1339	4	4	1	-80	83	5	0	5.22002
1340	1	3	2	288	-36	3	0	119.369
1340	2	3	2	284	-4	6	0	119.369
1340	3	3	2	279	0	6	0	119.369
1341	1	2	0	200	-5	6	0	160.338
1341	2	2	0	194	-4	6	0	160.338
1341	3	2	0	189	-3	6	0	160.338
1341	4	2	0	187	-3	5	0	160.338
1342	3	10	-1	-351	-2	5	0	116.22
1342	4	10	-1	-353	-1	6	0	116.22
1342	1	10	0	-337	-9	6	0	116.22
1343	1	6	0	1277	-100	5	0	6.83915
1343	4	6	0	1126	35	5	0	6.83915
1343	2	7	0	-970	-67	6	0	6.83915
1344	4	10	-2	-999	4	5	0	105.161
1344	1	9	-1	1158	-8	6	0	105.161
1345	1	4	1	941	-5	6	0	107.64
1345	3	4	2	929	-15	3	0	107.64
1345	4	4	2	927	0	6	0	107.64
1346	1	12	-1	129	-5	6	0	186.444
1346	2	12	-1	125	-4	6	0	186.444
1346	3	12	-1	122	-1	6	0	186.444
1346	4	12	-1	121	10	2	0	186.444
1347	1	11	1	1279	-10	2	0	140.975
1347	2	12	1	-870	1	5	0	140.975
1347	4	12	1	-874	-17	2	0	140.975
1348	1	8	0	-138	-25	5	0	26.4877
1348	3	8	1	-194	-13	6	0	26.4877
1348	4	8	1	-204	-3	6	0	26.4877
1349	1	11	0	1113	-5	6	0	180.756
1349	3	11	0	1105	-37	2	0	180.756
1349	2	12	0	-1036	28	3	0	180.756
1349	4	12	0	-1042	-1	6	0	180.756
1350	2	1	-1	-848	-3	6	0	121.849
1350	4	1	-1	-855	5	2	0	121.849
1351	1	7	1	-457	-8	6	0	53.3984
1351	2	7	1	-470	-7	6	0	53.3984
1351	4	7	2	-482	1	6	0	53.3984
1352	2	11	-2	259	-7	5	0	181.313
1352	3	11	-2	257	-1	6	0	181.313
1353	2	11	-2	-646	-18	6	0	18.7423
1353	3	11	-2	-675	-12	5	0	18.7423
1353	1	11	-1	-599	-2	2	0	18.7423
1354	4	1	0	-1523	0	6	0	153.901
1354	1	12	0	631	-2	6	0	153.901
1354	2	12	0	627	-5	6	0	153.901
1354	3	12	0	623	-4	6	0	153.901
1355	2	5	-2	432	-9	6	0	87.7533
1355	3	5	-2	425	-2	5	0	87.7533
1355	4	5	-2	423	24	2	0	87.7533
1356	1	9	1	1142	-22	6	0	32.5541
1356	3	9	1	1101	-36	2	0	32.5541
1356	2	10	1	-1026	-14	6	0	32.5541
1356	4	10	1	-1048	3	5	0	32.5541
1357	1	12	-2	766	-5	6	0	97.6815
1357	2	12	-2	757	-4	6	0	97.6815
1357	3	12	-2	751	8	2	0	97.6815
1358	2	1	0	-610	-6	6	0	122.124
1359	1	2	0	-141	-22	6	0	35.1497
1359	2	2	0	-169	-18	6	0	35.1497
1359	3	2	0	-190	-11	6	0	35.1497
1359	4	2	0	-199	-7	6	0	35.1497
1360	3	7	-1	1048	-3	6	0	177.758
1360	4	7	-1	1046	1	6	0	177.758
1360	2	8	-1	-1093	10	3	0	177.758
1361	2	10	2	-211	-89	6	0	4.85161
1361	3	10	2	-317	-57	6	0	4.85161
1362	1	2	1	536	-8	5	0	125.32
1362	2	2	1	529	-4	4	0	125.32
1362	3	2	1	525	-3	6	0	125.32
1362	4	2	1	522	-3	5	0	125.32
1363	1	3	0	716	-5	6	0	122.859
1363	2	3	0	710	-4	6	0	122.859
1363	3	3	0	706	-4	6	0	122.859
1363	4	4	0	-1440	0	6	0	122.859
1364	1	7	1	171	-4	5	0	197.471
1364	2	7	1	168	-1	5	0	197.471
1364	3	7	1	167	5	4	0	197.471
1364	4	7	1	164	0	6	0	197.471
1365	1	6	-1	1160	-52	6	0	15.4954
1365	3	6	-1	1054	-22	6	0	15.4954
1365	4	6	-1	1031	-16	5	0	15.4954
1365	2	7	-1	-1042	-38	6	0	15.4954
1366	1	5	1	-260	-19	6	0	70.0987
1366	2	5	1	-285	-16	6	0	70.0987
1366	3	5	1	-304	-10	5	0	70.0987
1366	4	5	1	-313	-3	6	0	70.0987
1367	4	5	-2	1116	10	3	0	41.8097
1367	1	5	-1	1154	-18	6	0	41.8097
1367	2	6	-1	-1010	0	3	0	41.8097
1368	1	7	1	139	0	6	0	172.448
1368	2	7	1	134	-2	6	0	172.448
1368	3	7	1	131	-2	5	0	172.448
1368	4	7	1	130	1	5	0	172.448
1369	1	5	1	1009	-3	6	0	153.99
1369	3	5	2	1002	-5	5	0	153.99
1370	3	5	-2	934	-4	6	0	46.9752
1370	4	5	-2	932	1	6	0	46.9752
1370	1	5	-1	961	-19	2	0	46.9752
1371	1	6	1	-497	-3	6	0	159.331
1371	2	6	1	-503	-3	6	0	159.331
1371	3	6	1	-507	1	5	0	159.331
1371	4	6	1	-509	1	6	0	159.331
1372	1	10	2	-37	-21	3	0	48.5709
1372	2	10	2	-52	-14	6	0	48.5709
1372	3	10	2	-63	-7	6	0	48.5709
1373	3	4	-2	803	-4	6	0	92.9502
1373	4	4	-2	799	-1	6	0	92.9502
1373	1	4	-1	816	-9	6	0	92.9502
1373	2	4	-1	810	0	2	0	92.9502
1374	4	1	-2	-1131	-1	6	0	105.503
1374	2	1	-1	-1119	38	2	0	105.503
1374	1	12	-1	1033	-6	6	0	105.503
1374	3	12	-1	1017	-1	2	0	105.503
1375	1	10	0	727	-28	5	0	91.4594
1375	2	10	0	716	-2	5	0	91.4594
1375	3	10	0	707	-12	3	0	91.4594
1375	4	10	0	705	-12	2	0	91.4594
1376	1	8	0	-555	-4	6	0	185.455
1376	2	8	0	-560	-1	6	0	185.455
1376	3	8	0	-562	-1	6	0	185.455
1376	4	8	0	-563	19	2	0	185.455
1377	1	5	0	-74	-5	5	0	131.543
1377	2	5	0	-81	-4	6	0	131.543
1377	3	5	0	-85	35	2	0	131.543
1377	4	5	0	-87	-4	6	0	131.543
1378	1	6	0	502	-17	5	0	142.607
1378	2	6	0	507	-12	3	0	142.607
1378	3	6	0	504	-4	6	0	142.607
1379	1	5	0	7	-8	6	0	84.3306
1379	3	5	1	-12	1	3	0	84.3306
1379	4	5	1	-14	1	6	0	84.3306
1380	1	10	0	-189	-2	6	0	145.153
1380	2	10	0	-173	-30	3	0	145.153
1380	3	10	0	-201	-3	6	0	145.153
1380	4	10	0	-203	0	5	0	145.153
1381	1	4	2	-590	-3	2	0	134.169
1381	2	4	2	-597	-2	6	0	134.169
1381	3	4	2	-600	-1	2	0	134.169
1382	4	10	-2	1133	1	6	0	165.248
1382	1	10	-1	1143	-6	6	0	165.248
1382	2	11	-1	-1005	-6	5	0	165.248
1383	1	9	-1	-302	-8	6	0	97.7305
1383	2	9	-1	-310	13	2	0	97.7305
1383	3	9	-1	-316	-3	6	0	97.7305
1383	4	9	-1	-316	0	6	0	97.7305
1384	1	11	1	-97	-61	6	0	12.8188
1384	2	11	1	-171	-41	6	0	12.8188
1384	3	11	1	-220	-21	6	0	12.8188
1384	4	11	1	-236	4	2	0	12.8188
1385	3	8	-2	20	0	6	0	110.028
1385	4	8	-2	17	0	6	0	110.028
1385	1	8	-1	32	-6	6	0	110.028
1386	3	7	-2	-362	-11	5	0	50.3707
1386	1	7	-1	-336	-12	6	0	50.3707
1386	2	7	-1	-348	18	2	0	50.3707
1387	3	10	-2	293	-2	6	0	111.495
1387	4	10	-2	291	1	6	0	111.495
1387	1	10	-1	305	-10	6	0	111.495
1387	2	10	-1	299	-3	6	0	111.495
1388	2	12	1	-844	-4	6	0	169.131
1388	3	12	2	-847	4	2	0	169.131
1388	4	12	2	-849	-20	2	0	169.131
1389	4	4	-2	765	1	6	0	131.839
1389	1	4	-1	775	-3	6	0	131.839
1390	1	11	-1	1189	-4	6	0	149.202
1390	2	12	-1	-996	-168	4	0	149.202
1390	4	12	-1	-964	0	6	0	149.202
1391	4	4	-1	1297	-2	6	0	191.688
1391	2	5	-1	-842	-4	6	0	191.688
1392	1	5	-2	1186	1	3	0	169.287
1392	2	6	-2	-961	-6	3	0	169.287
1393	1	10	-2	-371	-8	6	0	86.1646
1393	2	10	-2	-379	-4	5	0	86.1646
1393	3	10	-2	-385	-3	6	0	86.1646
1394	1	1	1	900	-36	2	0	90.951
1394	3	1	2	857	-31	3	0	90.951
1394	4	2	2	-1291	12	2	0	90.951
1395	1	2	0	631	-5	6	0	191.42
1395	2	2	0	627	-2	3	0	191.42
1395	3	2	0	625	-2	5	0	191.42
1395	4	3	0	-1519	1	6	0	191.42
1396	1	6	0	378	-13	6	0	55.3466
1396	2	6	0	364	-6	5	0	55.3466
1396	3	6	0	353	-5	5	0	55.3466
1396	4	6	0	349	-1	5	0	55.3466
1397	1	4	0	-220	-4	6	0	182.389
1397	2	4	0	-224	-3	5	0	182.389
1397	3	4	0	-228	-3	6	0	182.389
1397	4	4	0	-229	0	6	0	182.389
1398	1	8	0	804	-7	6	0	141.872
1398	2	8	0	800	26	2	0	141.872
1398	3	8	0	797	2	2	0	141.872
1398	4	8	0	795	-3	6	0	141.872
1399	3	10	1	25	-1	6	0	160.189
1400	4	3	-2	268	1	5	0	188.762
1400	1	3	-1	277	-3	6	0	188.762
1400	2	3	-1	274	-6	6	0	188.762
1400	3	3	-1	269	-2	6	0	188.762
1401	1	12	0	-296	-2	6	0	149.306
1401	2	12	0	-302	-5	6	0	149.306
1401	3	12	0	-306	-1	5	0	149.306
1401	4	12	0	-308	-1	6	0	149.306
1402	2	8	-2	69	-6	6	0	117.112
1402	3	8	-2	64	-3	6	0	117.112
1403	1	11	1	-26	-70	6	0	10.7086
1403	2	11	1	-114	-57	6	0	10.7086
1403	3	11	1	-177	-29	6	0	10.7086
1403	4	11	1	-193	-4	6	0	10.7086
1404	1	7	0	946	-42	3	0	130.094
1404	3	7	0	953	-18	2	0	130.094
1405	3	6	-2	534	-38	6	0	8.6866
1405	4	6	-2	507	-1	6	0	8.6866
1405	1	6	-1	703	-89	6	0	8.6866
1406	3	1	-2	-120	-7	6	0	29.5181
1406	4	1	-2	-127	-7	6	0	29.5181
1406	1	1	-1	-77	-25	5	0	29.5181
1406	2	1	-1	-103	-16	5	0	29.5181
1407	2	12	1	-27	-5	6	0	171.04
1407	3	12	1	-32	-1	6	0	171.04
1407	4	12	1	-35	-21	3	0	171.04
1408	1	9	-1	-236	-8	5	0	130.319
1408	2	9	-1	-242	-4	5	0	130.319
1408	3	9	-1	-247	-7	6	0	130.319
1408	4	9	-1	-250	0	6	0	130.319
