Event,n_Primitive,1dtPrimitive.id_r,2dtPrimitive.id_r,3dtPrimitive.id_r,4dtPrimitive.id_r,1dtPrimitive.id_eta,2dtPrimitive.id_eta,3dtPrimitive.id_eta,4dtPrimitive.id_eta,1dtPrimitive.id_phi,2dtPrimitive.id_phi,3dtPrimitive.id_phi,4dtPrimitive.id_phi,1dtPrimitive.phiGlb,2dtPrimitive.phiGlb,3dtPrimitive.phiGlb,4dtPrimitive.phiGlb,1dtPrimitive.phiB,2dtPrimitive.phiB,3dtPrimitive.phiB,4dtPrimitive.phiB,delta_phi12,delta_phi13,delta_phi14,delta_phi23,delta_phi24,delta_phi34,genParticle.pt
1203.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.8406546115875244,0.8396780490875244,0.0,0.0,-4.0,5.0,0.0,0.0,0.0009765625,0.8406546115875244,0.8406546115875244,0.8396780490875244,0.8396780490875244,0.0,193.87738037109372
1204.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,2.0582623481750493,2.0519146919250493,2.0484967231750493,2.0477643013000493,-33.0,-13.0,-5.0,1.0,0.00634765625,0.009765625,0.010498046875,0.00341796875,0.004150390625,0.000732421875,37.79268646240234
1205.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,12.0,12.0,12.0,12.0,5.6541175842285165,5.6528968811035165,5.6521644592285165,5.6519203186035165,-2.0,-2.0,-1.0,30.0,0.001220703125,0.001953125,0.002197265625,0.000732421875,0.0009765625,0.000244140625,186.7489013671875
1206.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,7.0,3.5816953182220463,3.5440976619720463,3.5194394588470463,3.508291959762573,-123.0,-93.0,-52.0,-2.0,0.03759765625,0.062255859375,0.07340335845947354,0.024658203125,0.035805702209473544,0.011147499084473544,7.018797874450684
1207.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,12.0,12.0,12.0,12.0,5.7156410217285165,5.7022132873535165,5.6939125061035165,5.6900062561035165,-46.0,-30.0,-18.0,-2.0,0.013427734375,0.021728515625,0.025634765625,0.00830078125,0.01220703125,0.00390625,17.797700881958008
1208.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,12.0,0.0,5.5642738342285165,5.5628089904785165,5.5623207092285165,0.0,-7.0,-4.0,-3.0,0.0,0.00146484375,0.001953125,5.5642738342285165,0.00048828125,5.5628089904785165,5.5623207092285165,113.68722534179688
1209.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,10.0,10.0,0.0,4.57127571105957,4.57029914855957,4.56932258605957,0.0,-29.0,-1.0,-3.0,0.0,0.0009765625,0.001953125,4.57127571105957,0.0009765625,4.57029914855957,4.56932258605957,183.2312469482422
1210.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0601370334625244,1.0591604709625244,1.0581839084625244,0.0,-31.0,-4.0,0.0,0.0,0.0009765625,0.001953125,1.0601370334625244,0.0009765625,1.0591604709625244,1.0581839084625244,196.2467193603516
1211.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,2.0843853950500493,2.0834088325500493,2.0829205513000493,2.0824322700500493,-6.0,-9.0,0.0,8.0,0.0009765625,0.00146484375,0.001953125,0.00048828125,0.0009765625,0.00048828125,197.1552581787109
1212.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,9.0,9.0,0.0,4.1514368057250985,4.1489953994750985,4.1487512588500985,0.0,19.0,-2.0,0.0,0.0,0.00244140625,0.002685546875,4.1514368057250985,0.000244140625,4.1489953994750985,4.1487512588500985,180.3033905029297
1213.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.4659816026687622,0.4652491807937622,0.4647608995437622,0.0,-22.0,-2.0,-1.0,0.0,0.000732421875,0.001220703125,0.4659816026687622,0.00048828125,0.4652491807937622,0.4647608995437622,167.718994140625
1214.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,0.0,3.163077116012573,3.162588834762573,3.162100553512573,0.0,-11.0,4.0,1.0,0.0,0.00048828125,0.0009765625,3.163077116012573,0.00048828125,3.162588834762573,3.162100553512573,190.7306365966797
1215.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,6.0,6.0,2.698804378509521,2.695386409759521,2.692456722259521,2.690991878509521,-16.0,-8.0,-38.0,-3.0,0.00341796875,0.00634765625,0.0078125,0.0029296875,0.00439453125,0.00146484375,50.26300430297852
1216.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,8.0,8.0,8.0,8.0,3.5438535213470463,3.5421445369720463,3.5411679744720463,3.5404355525970463,-3.0,12.0,-2.0,1.0,0.001708984375,0.002685546875,0.00341796875,0.0009765625,0.001708984375,0.000732421875,121.56364440917969
1217.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,6.0,0.0,2.634351253509521,2.631909847259521,2.631665706634521,0.0,-33.0,-2.0,1.0,0.0,0.00244140625,0.002685546875,2.634351253509521,0.000244140625,2.631909847259521,2.631665706634521,148.59693908691406
1218.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,3.8990781307220463,3.8966367244720463,0.0,0.0,-18.0,-1.0,0.0,0.0,0.00244140625,3.8990781307220463,3.8990781307220463,3.8966367244720463,3.8966367244720463,0.0,116.0669174194336
1219.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,4.81419563293457,4.80735969543457,4.80272102355957,4.80101203918457,-24.0,-17.0,-9.0,-3.0,0.0068359375,0.011474609375,0.01318359375,0.004638671875,0.00634765625,0.001708984375,29.00178337097168
1220.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,5.0,5.0,5.0,5.0,2.1520123481750493,2.1507916450500493,2.1500592231750493,2.1495709419250493,-4.0,-3.0,23.0,-3.0,0.001220703125,0.001953125,0.00244140625,0.000732421875,0.001220703125,0.00048828125,164.02133178710938
1221.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0552542209625244,1.0540335178375244,1.0530569553375244,1.0525686740875244,-4.0,-28.0,-1.0,0.0,0.001220703125,0.002197265625,0.002685546875,0.0009765625,0.00146484375,0.00048828125,148.44085693359375
1222.0,2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3297511339187622,0.3273097276687622,0.0,0.0,-10.0,-4.0,0.0,0.0,0.00244140625,0.3297511339187622,0.3297511339187622,0.3273097276687622,0.3273097276687622,0.0,37.121376037597656
1223.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,8.0,8.0,8.0,3.6354062557220463,3.6336972713470463,3.6324765682220463,3.6319882869720463,-5.0,-1.0,-9.0,-8.0,0.001708984375,0.0029296875,0.00341796875,0.001220703125,0.001708984375,0.00048828125,138.08268737792972
1224.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,12.0,12.0,12.0,5.6528968811035165,5.6514320373535165,5.6504554748535165,5.6497230529785165,-5.0,-4.0,-4.0,0.0,0.00146484375,0.00244140625,0.003173828125,0.0009765625,0.001708984375,0.000732421875,148.83216857910156
1225.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.5747026205062866,1.5729936361312866,0.0,0.0,-7.0,-1.0,0.0,0.0,0.001708984375,1.5747026205062866,1.5747026205062866,1.5729936361312866,1.5729936361312866,0.0,150.0348358154297
1226.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,7.0,7.0,0.0,3.278067350387573,3.276358366012573,3.275870084762573,0.0,-4.0,-4.0,3.0,0.0,0.001708984375,0.002197265625,3.278067350387573,0.00048828125,3.276358366012573,3.275870084762573,75.89160919189453
1227.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,11.0,11.0,11.0,5.324122428894043,5.323145866394043,5.322413444519043,5.322169303894043,-3.0,-2.0,-2.0,-2.0,0.0009765625,0.001708984375,0.001953125,0.000732421875,0.0009765625,0.000244140625,191.1991729736328
1228.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,5.0,5.0,5.0,5.0,2.0253033638000493,2.0209088325500493,2.0177350044250493,2.0165143013000493,-16.0,-8.0,-3.0,-3.0,0.00439453125,0.007568359375,0.0087890625,0.003173828125,0.00439453125,0.001220703125,46.94464492797852
1229.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.6451808214187622,0.6437159776687622,0.6422511339187622,0.0,-6.0,-10.0,-1.0,0.0,0.00146484375,0.0029296875,0.6451808214187622,0.00146484375,0.6437159776687622,0.6422511339187622,150.59446716308594
1230.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,5.5637855529785165,5.5532875061035165,0.0,0.0,-28.0,-4.0,0.0,0.0,0.010498046875,5.5637855529785165,5.5637855529785165,5.5532875061035165,5.5532875061035165,0.0,23.767616271972656
1231.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,2.0,2.0,2.0,0.0,0.5697413682937622,0.5455714464187622,0.5648585557937622,0.0,-6.0,-62.0,1.0,0.0,0.024169921875,0.0048828125,0.5697413682937622,0.019287109375,0.5455714464187622,0.5648585557937622,104.9997329711914
1232.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,3.360586881637573,3.358389616012573,0.0,0.0,-5.0,-2.0,0.0,0.0,0.002197265625,3.360586881637573,3.360586881637573,3.358389616012573,3.358389616012573,0.0,156.84657287597656
1233.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,11.0,11.0,11.0,5.332667350769043,5.328516960144043,5.324854850769043,5.322901725769043,-15.0,-22.0,-8.0,-5.0,0.004150390625,0.0078125,0.009765625,0.003662109375,0.005615234375,0.001953125,52.02191543579102
1234.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0,10.0,10.0,0.0,4.474923133850098,4.47361946105957,4.47239875793457,0.0,-20.0,-4.0,-1.0,0.0,0.0013036727905273438,0.0025243759155273438,4.474923133850098,0.001220703125,4.47361946105957,4.47239875793457,123.6694793701172
1235.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.8804495334625244,0.8787405490875244,0.8780081272125244,0.0,-8.0,-4.0,2.0,0.0,0.001708984375,0.00244140625,0.8804495334625244,0.000732421875,0.8787405490875244,0.8780081272125244,103.05480194091795
1236.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.1044921875,0.102783203125,0.10205078125,0.101806640625,-5.0,2.0,-4.0,24.0,0.001708984375,0.00244140625,0.002685546875,0.000732421875,0.0009765625,0.000244140625,142.64207458496094
1237.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,3.8578183650970463,3.8551328182220463,3.8526914119720463,3.8522031307220463,-22.0,-10.0,-6.0,-2.0,0.002685546875,0.005126953125,0.005615234375,0.00244140625,0.0029296875,0.00048828125,60.25445556640625
1238.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,6.0,6.0,6.0,6.0,2.750073909759521,2.743482112884521,2.737866878509521,2.735425472259521,-28.0,-16.0,-13.0,-6.0,0.006591796875,0.01220703125,0.0146484375,0.005615234375,0.008056640625,0.00244140625,30.59482765197754
1239.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,12.0,12.0,0.0,5.5889320373535165,5.5877113342285165,5.5867347717285165,0.0,-3.0,-38.0,-13.0,0.0,0.001220703125,0.002197265625,5.5889320373535165,0.0009765625,5.5877113342285165,5.5867347717285165,105.15909576416016
1240.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,4.0,4.0,4.0,0.0,1.4894975423812866,1.4843705892562866,1.4785112142562866,0.0,-21.0,19.0,-9.0,0.0,0.005126953125,0.010986328125,1.4894975423812866,0.005859375,1.4843705892562866,1.4785112142562866,31.323516845703125
1241.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,3.368399381637573,3.360098600387573,3.358145475387573,0.0,-15.0,-7.0,-9.0,0.0,0.00830078125,0.01025390625,3.368399381637573,0.001953125,3.360098600387573,3.358145475387573,43.81237411499024
1242.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,1.2613089084625244,1.2569143772125244,1.2565873861312866,0.0,-8.0,-6.0,0.0,0.0,0.00439453125,0.004721522331237793,1.2613089084625244,0.00032699108123779297,1.2569143772125244,1.2565873861312866,69.84877014160156
1243.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,11.0,12.0,0.0,0.0,5.530665397644043,5.5154457092285165,0.0,0.0,-30.0,-1.0,0.0,0.0,0.015219688415526456,5.530665397644043,5.530665397644043,5.5154457092285165,5.5154457092285165,0.0,22.301210403442386
1244.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-0.1240234375,-0.14111328125,-0.12548828125,-0.1259765625,-13.0,-290.0,-1.0,-12.0,0.01708984375,0.00146484375,0.001953125,0.015625,0.01513671875,0.00048828125,187.7363586425781
1245.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,8.0,8.0,8.0,3.8912656307220463,3.8683164119720463,3.8673398494720463,3.8668515682220463,143.0,-28.0,-2.0,-2.0,0.02294921875,0.02392578125,0.0244140625,0.0009765625,0.00146484375,0.00048828125,192.21090698242188
1246.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.6977494955062866,1.6960405111312866,1.6943315267562866,1.6938432455062866,-9.0,-5.0,-4.0,2.0,0.001708984375,0.00341796875,0.00390625,0.001708984375,0.002197265625,0.00048828125,95.48645782470705
1247.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,4.3570032119750985,4.3533411026000985,0.0,0.0,-10.0,-2.0,0.0,0.0,0.003662109375,4.3570032119750985,4.3570032119750985,4.3533411026000985,4.3533411026000985,0.0,114.24311065673828
1248.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.701734066009521,2.700513362884521,2.699780941009521,2.699292659759521,-3.0,-3.0,-2.0,-2.0,0.001220703125,0.001953125,0.00244140625,0.000732421875,0.001220703125,0.00048828125,190.1811828613281
1249.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,12.0,12.0,12.0,0.0,5.7327308654785165,5.7315101623535165,5.7312660217285165,0.0,-4.0,0.0,-3.0,0.0,0.001220703125,0.00146484375,5.7327308654785165,0.000244140625,5.7315101623535165,5.7312660217285165,176.5264129638672
1250.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.3686479330062866,1.3676713705062866,1.3671830892562866,0.0,-4.0,-22.0,-3.0,0.0,0.0009765625,0.00146484375,1.3686479330062866,0.00048828125,1.3676713705062866,1.3671830892562866,163.64944458007812
1251.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,11.0,11.0,12.0,0.0,5.466700553894043,5.461573600769043,5.4612464904785165,0.0,-11.0,-3.0,26.0,0.0,0.005126953125,0.005454063415526456,5.466700553894043,0.00032711029052645557,5.461573600769043,5.4612464904785165,47.408851623535156
1253.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.021240234375,0.018310546875,0.0,0.0,-10.0,-7.0,0.0,0.0,0.0029296875,0.021240234375,0.021240234375,0.018310546875,0.018310546875,0.0,69.52663421630861
1254.0,2.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,5.0,5.0,0.0,0.0,2.0248150825500493,2.0243268013000493,0.0,0.0,-2.0,-2.0,0.0,0.0,0.00048828125,2.0248150825500493,2.0248150825500493,2.0243268013000493,2.0243268013000493,0.0,187.88446044921875
1255.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,1.3321096897125244,1.3308061361312866,0.0,0.0,-19.0,-6.0,0.0,0.0,0.001303553581237793,1.3321096897125244,1.3321096897125244,1.3308061361312866,1.3308061361312866,0.0,95.53858947753906
1256.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,2.847241878509521,2.831128597259521,2.844800472259521,0.0,-2.0,-367.0,-1.0,0.0,0.01611328125,0.00244140625,2.847241878509521,0.013671875,2.831128597259521,2.844800472259521,194.26036071777344
1257.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,4.0,4.0,4.0,4.0,1.7309526205062866,1.7275346517562866,1.7246049642562866,1.7238725423812866,-14.0,21.0,-5.0,1.0,0.00341796875,0.00634765625,0.007080078125,0.0029296875,0.003662109375,0.000732421875,46.887413024902344
1258.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,3.172354459762573,3.170401334762573,3.169180631637573,3.168692350387573,-7.0,-39.0,-3.0,-2.0,0.001953125,0.003173828125,0.003662109375,0.001220703125,0.001708984375,0.00048828125,122.44741821289062
1259.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,4.0,4.0,4.0,4.0,1.7045854330062866,1.7028764486312866,1.7018998861312866,1.7014116048812866,-6.0,9.0,-2.0,2.0,0.001708984375,0.002685546875,0.003173828125,0.0009765625,0.00146484375,0.00048828125,129.33473205566406
1260.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10.0,0.0,4.423409461975098,4.421700477600098,4.42186164855957,0.0,-5.0,-2.0,22.0,0.0,0.001708984375,0.0015478134155273438,4.423409461975098,0.00016117095947265625,4.421700477600098,4.42186164855957,184.4771881103516
1261.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,10.0,10.0,10.0,0.0,4.51854133605957,4.51487922668457,4.51341438293457,0.0,23.0,-6.0,-6.0,0.0,0.003662109375,0.005126953125,4.51854133605957,0.00146484375,4.51487922668457,4.51341438293457,49.96410751342773
1262.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,2.928213834762573,2.926099300384521,0.0,0.0,-17.0,-2.0,0.0,0.0,0.002114534378051758,2.928213834762573,2.928213834762573,2.926099300384521,2.926099300384521,0.0,112.60746002197266
1263.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,4.0,0.0,1.2161428928375244,1.2134573459625244,1.2104448080062866,0.0,-10.0,-9.0,-1.0,0.0,0.002685546875,0.005698084831237793,1.2161428928375244,0.003012537956237793,1.2134573459625244,1.2104448080062866,72.03024291992188
1264.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,3.6742246150970463,3.6678769588470463,3.6629941463470463,3.6600644588470463,-21.0,-15.0,-13.0,-9.0,0.00634765625,0.01123046875,0.01416015625,0.0048828125,0.0078125,0.0029296875,33.12338638305664
1265.0,3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,0.0,9.0,9.0,8.0,0.0,4.0000696182250985,3.9990930557250977,3.9981992244720463,0.0,-2.0,-1.0,3.0,0.0,0.0009765625000008882,0.001870393753052202,4.0000696182250985,0.0008938312530513137,3.9990930557250977,3.9981992244720463,137.40458679199222
1266.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,8.0,8.0,8.0,0.0,3.6346738338470463,3.6322324275970463,3.6307675838470463,0.0,-7.0,-6.0,-3.0,0.0,0.00244140625,0.00390625,3.6346738338470463,0.00146484375,3.6322324275970463,3.6307675838470463,60.8054313659668
1267.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,6.0,6.0,6.0,6.0,2.770337581634521,2.756909847259521,2.749341487884521,2.748120784759521,-2.0,-29.0,-16.0,2.0,0.013427734375,0.02099609375,0.022216796875,0.007568359375,0.0087890625,0.001220703125,17.208293914794922
1268.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,0.0,2.955557584762573,2.954581022262573,2.953687191009521,0.0,-3.0,-1.0,-1.0,0.0,0.0009765625,0.0018703937530517578,2.955557584762573,0.0008938312530517578,2.954581022262573,2.953687191009521,193.91249084472656
1269.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,2.1576275825500493,2.1549420356750493,2.1527447700500493,0.0,-7.0,-6.0,-4.0,0.0,0.002685546875,0.0048828125,2.1576275825500493,0.002197265625,2.1549420356750493,2.1527447700500493,60.69122314453125
1270.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.6396440267562866,1.6384233236312866,1.6379350423812866,0.0,-4.0,0.0,-3.0,0.0,0.001220703125,0.001708984375,1.6396440267562866,0.00048828125,1.6384233236312866,1.6379350423812866,135.22567749023438
1271.0,4.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,5.0,5.0,5.0,5.0,2.1285748481750493,2.0763287544250493,2.0409283638000493,2.0379986763000493,-174.0,-130.0,-52.0,28.0,0.05224609375,0.087646484375,0.090576171875,0.035400390625,0.038330078125,0.0029296875,5.493188858032227
1272.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,3.382315397262573,3.379385709762573,3.378653287887573,0.0,-6.0,-20.0,-4.0,0.0,0.0029296875,0.003662109375,3.382315397262573,0.000732421875,3.379385709762573,3.378653287887573,139.63970947265622
1273.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9.0,9.0,8.0,0.0,4.0176477432250985,4.0115442276000985,4.008697509765625,0.0,-22.0,-14.0,-2.0,0.0,0.006103515625,0.008950233459473544,4.0176477432250985,0.0028467178344735444,4.0115442276000985,4.008697509765625,22.44845199584961
1274.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,8.0,8.0,8.0,8.0,3.8085019588470463,3.7987363338470463,3.7914121150970463,3.7879941463470463,-36.0,-26.0,-16.0,-11.0,0.009765625,0.01708984375,0.0205078125,0.00732421875,0.0107421875,0.00341796875,22.747751235961914
1276.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.6361476182937622,0.6310206651687622,0.6268702745437622,0.6241847276687622,-15.0,-16.0,-10.0,-9.0,0.005126953125,0.00927734375,0.011962890625,0.004150390625,0.0068359375,0.002685546875,42.43450546264648
1277.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,11.0,11.0,11.0,0.0,5.161524772644043,5.157374382019043,5.156886100769043,0.0,-7.0,1.0,-2.0,0.0,0.004150390625,0.004638671875,5.161524772644043,0.00048828125,5.157374382019043,5.156886100769043,112.0381088256836
1278.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,2.806470394134521,2.804761409759521,2.803784847259521,2.803296566009521,-6.0,-5.0,1.0,-43.0,0.001708984375,0.002685546875,0.003173828125,0.0009765625,0.00146484375,0.00048828125,122.52873229980469
1279.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,12.0,12.0,12.0,0.0,5.7844886779785165,5.7825355529785165,5.7805824279785165,0.0,-7.0,-3.0,1.0,0.0,0.001953125,0.00390625,5.7844886779785165,0.001953125,5.7825355529785165,5.7805824279785165,102.73094940185548
1280.0,3.0,1.0,1.0,1.0,0.0,-1.0,-2.0,-2.0,0.0,10.0,10.0,10.0,0.0,4.79002571105957,4.78758430480957,4.78709602355957,0.0,-14.0,1.0,-1.0,0.0,0.00244140625,0.0029296875,4.79002571105957,0.00048828125,4.78758430480957,4.78709602355957,141.38133239746094
1281.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.5879554748535165,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,5.5879554748535165,5.5879554748535165,5.5879554748535165,0.0,0.0,0.0,185.61166381835938
1282.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,5.335352897644043,5.334376335144043,5.335841178894043,5.333399772644043,1.0,-5.0,56.0,-1.0,0.0009765625,0.00048828125,0.001953125,0.00146484375,0.0009765625,0.00244140625,189.21392822265625
1283.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,4.88987922668457,4.88890266418457,4.88792610168457,4.88743782043457,-6.0,-3.0,-2.0,-13.0,0.0009765625,0.001953125,0.00244140625,0.0009765625,0.00146484375,0.00048828125,152.5921173095703
1284.0,4.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-2.0,-2.0,6.0,6.0,6.0,6.0,2.821607112884521,2.820630550384521,2.819898128509521,2.819409847259521,-3.0,-2.0,-2.0,46.0,0.0009765625,0.001708984375,0.002197265625,0.000732421875,0.001220703125,0.00048828125,195.1202850341797
1285.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,11.0,11.0,11.0,0.0,5.129542350769043,5.127345085144043,5.125636100769043,0.0,-8.0,-7.0,-3.0,0.0,0.002197265625,0.00390625,5.129542350769043,0.001708984375,5.127345085144043,5.125636100769043,103.1439437866211
1286.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-2.0,0.0,11.0,12.0,12.0,0.0,5.515284538269043,5.5134925842285165,5.5112953186035165,0.0,-9.0,-2.0,-1.0,0.0,0.0017919540405264556,0.003989219665526456,5.515284538269043,0.002197265625,5.5134925842285165,5.5112953186035165,90.5803451538086
1287.0,3.0,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,10.0,10.0,10.0,0.0,4.52733039855957,4.52049446105957,4.51902961730957,0.0,-26.0,-9.0,-2.0,0.0,0.0068359375,0.00830078125,4.52733039855957,0.00146484375,4.52049446105957,4.51902961730957,19.644163131713867
1288.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.3659623861312866,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.3659623861312866,1.3659623861312866,1.3659623861312866,0.0,0.0,0.0,183.0287170410156
1289.0,3.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,5.0,5.0,5.0,0.0,2.205235004425049,2.201084613800049,2.1981549263000493,0.0,20.0,-9.0,62.0,0.0,0.004150390625,0.007080078124999556,2.205235004425049,0.002929687499999556,2.201084613800049,2.1981549263000493,100.00303649902344
