Event,dtPrimitive.id_r,dtPrimitive.id_eta,dtPrimitive.id_phi,dtPrimitive.phiGlb(),dtPrimitive.phiB,dtPrimitive.quality,genParticle.pt
141,1,1,5,2.142246723175049,-95.0,6,8.633347511291504
141,2,1,5,2.113926410675049,-69.0,6,8.633347511291504
141,3,1,5,2.095371723175049,-31.0,5,8.633347511291504
141,4,1,5,2.088779926300049,-18.0,6,8.633347511291504
142,4,0,4,1.9518998861312866,284.0,2,5.3373942375183105
142,1,0,5,1.9823346138000488,-172.0,6,5.3373942375183105
142,2,0,5,1.9269146919250488,-125.0,6,5.3373942375183105
142,3,0,5,1.8968853950500488,-25.0,2,5.3373942375183105
143,1,0,8,3.630035161972046,-16.0,6,41.776084899902344
143,2,0,8,3.624664068222046,-17.0,6,41.776084899902344
143,4,1,8,3.619781255722046,-8.0,6,41.776084899902344
144,2,-2,12,5.800601959228516,30.0,2,114.9683837890625
144,3,-2,12,5.799137115478516,-3.0,6,114.9683837890625
145,1,0,10,4.81785774230957,-6.0,6,170.07656860351562
145,4,1,10,4.81492805480957,-1.0,2,170.07656860351562
146,3,-2,4,1.6782182455062866,-1.0,5,170.25762939453125
146,4,-2,4,1.6440385580062866,70.0,4,170.25762939453125
146,1,-1,4,1.6804155111312866,-5.0,5,170.25762939453125
146,2,-1,4,1.6791948080062866,-4.0,6,170.25762939453125
147,1,0,10,4.82908821105957,-11.0,5,58.178382873535156
147,2,0,10,4.82615852355957,-33.0,2,58.178382873535156
147,4,1,10,4.82151985168457,-1.0,6,58.178382873535156
148,1,1,1,-0.07275390625,-31.0,6,23.62886619567871
148,2,1,1,-0.080810546875,-10.0,2,23.62886619567871
148,3,2,1,-0.087158203125,-12.0,6,23.62886619567871
148,4,2,1,-0.08935546875,-6.0,2,23.62886619567871
149,3,1,4,1.6069291830062866,-7.0,6,72.93653106689453
149,4,1,4,1.6057084798812866,-3.0,5,72.93653106689453
150,3,-2,7,3.3644931316375732,12.0,3,45.026893615722656
150,4,-2,7,3.3644931316375732,1.0,6,45.026893615722656
150,1,-1,7,3.3693759441375732,-12.0,5,45.026893615722656
151,2,1,8,3.495757818222046,-4.0,6,164.0318603515625
151,3,1,8,3.495025396347046,-14.0,2,164.0318603515625
151,4,2,7,3.4946200847625732,0.0,5,164.0318603515625
152,1,0,4,1.4689897298812866,-2.0,6,167.47328186035156
152,2,0,4,1.4680131673812866,-4.0,6,167.47328186035156
153,4,-2,4,1.8034623861312866,1.0,6,148.94970703125
153,1,-1,4,1.8056596517562866,-5.0,6,148.94970703125
153,3,-1,4,1.8039506673812866,-18.0,2,148.94970703125
154,2,-1,12,5.653873443603516,-2.0,6,182.40513610839844
154,3,-1,12,5.652896881103516,0.0,6,182.40513610839844
154,4,-1,12,5.652652740478516,-2.0,6,182.40513610839844
155,1,0,10,4.84056282043457,-6.0,6,102.31129455566406
155,2,0,10,4.83860969543457,-8.0,6,102.31129455566406
155,3,0,10,4.83714485168457,-38.0,3,102.31129455566406
156,2,-2,12,5.771549224853516,-1.0,6,107.74674987792969
156,3,-2,12,5.770328521728516,-5.0,2,107.74674987792969
157,1,-2,12,5.832340240478516,-6.0,6,129.81808471679688
157,3,-2,12,5.829898834228516,-5.0,6,129.81808471679688
158,1,1,7,3.0817782878875732,-4.0,6,157.87518310546875
158,2,1,7,3.0805575847625732,-3.0,6,157.87518310546875
158,4,2,7,3.0793368816375732,-3.0,5,157.87518310546875
159,1,-2,10,5.01341438293457,-5.0,3,46.174949645996094
160,1,-1,10,4.83372688293457,-3.0,6,151.81546020507812
160,2,-1,10,4.83250617980957,-2.0,6,151.81546020507812
160,3,-1,10,4.83177375793457,-10.0,2,151.81546020507812
161,1,0,3,0.9224417209625244,-5.0,6,152.44000244140625
161,2,0,3,0.9214651584625244,-7.0,6,152.44000244140625
161,3,0,3,0.9202444553375244,-3.0,6,152.44000244140625
161,4,0,3,0.9197561740875244,-3.0,6,152.44000244140625
162,1,0,3,1.3040335178375244,-8.0,6,102.6047592163086
162,3,0,3,1.3006155490875244,-1.0,6,102.6047592163086
162,2,0,4,1.3019975423812866,-12.0,2,102.6047592163086
162,4,0,4,1.2998002767562866,-4.0,5,102.6047592163086
163,1,0,5,2.076328754425049,-30.0,6,22.765865325927734
163,3,0,5,2.060215473175049,-14.0,5,22.765865325927734
164,2,1,2,0.3358546495437622,-2.0,5,193.57135009765625
164,3,2,2,0.3348780870437622,-5.0,3,193.57135009765625
164,4,2,2,0.3341456651687622,-29.0,3,193.57135009765625
165,1,1,2,0.7474757432937622,-258.0,6,105.17967224121094
165,2,1,3,0.8118460178375244,-3.0,5,105.17967224121094
165,4,2,3,0.8101370334625244,-2.0,6,105.17967224121094
166,3,-2,12,5.791324615478516,-2.0,6,49.54067611694336
166,4,-2,12,5.790592193603516,-1.0,6,49.54067611694336
166,1,-1,12,5.798648834228516,-15.0,5,49.54067611694336
167,1,1,2,0.4396144151687622,-74.0,6,10.11097526550293
167,2,1,2,0.4193507432937622,-45.0,6,10.11097526550293
167,3,1,2,0.4059230089187622,-36.0,5,10.11097526550293
167,4,2,2,0.4022608995437622,-6.0,4,10.11097526550293
168,1,-2,6,2.7664313316345215,-22.0,6,27.86211395263672
168,2,-2,6,2.7608160972595215,-14.0,6,27.86211395263672
168,3,-2,6,2.7571539878845215,-6.0,5,27.86211395263672
169,2,-1,7,2.9841220378875732,-7.0,6,68.02859497070312
169,3,-1,7,2.9821689128875732,-6.0,6,68.02859497070312
170,4,0,6,2.9715094566345215,-3.0,5,136.60751342773438
170,2,0,7,2.9741122722625732,-2.0,5,136.60751342773438
170,3,0,7,2.9726474285125732,-4.0,6,136.60751342773438
172,4,-2,7,3.4179599285125732,-15.0,2,129.8615264892578
172,1,-1,7,3.4206454753875732,-6.0,6,129.8615264892578
173,3,-2,11,5.495020866394043,-6.0,6,60.504337310791016
173,4,-2,12,5.493961334228516,0.0,6,60.504337310791016
173,1,-1,11,5.501368522644043,-12.0,6,60.504337310791016
174,4,0,5,2.445469379425049,-1.0,6,62.546024322509766
174,2,0,6,2.4497809410095215,-10.0,5,62.546024322509766
174,3,0,6,2.4473395347595215,-6.0,5,62.546024322509766
175,2,-2,12,5.768619537353516,-26.0,6,21.0674991607666
175,3,-2,12,5.760807037353516,-17.0,6,21.0674991607666
175,4,-2,12,5.756656646728516,-10.0,6,21.0674991607666
175,1,-1,12,5.779850006103516,-38.0,6,21.0674991607666
176,1,-1,7,3.3046786785125732,-12.0,6,59.338478088378906
176,2,-1,7,3.2971103191375732,-79.0,2,59.338478088378906
176,3,-1,7,3.2988193035125732,-4.0,6,59.338478088378906
176,4,-1,7,3.2980868816375732,-1.0,6,59.338478088378906
177,3,-2,11,5.265284538269043,-1.0,6,123.2469711303711
177,4,-2,11,5.265040397644043,0.0,6,123.2469711303711
177,1,-1,11,5.267725944519043,-5.0,6,123.2469711303711
178,1,0,11,5.101222038269043,-13.0,6,54.63826370239258
178,2,0,11,5.097071647644043,-8.0,5,54.63826370239258
178,3,0,11,5.094386100769043,-7.0,6,54.63826370239258
178,4,0,11,5.093409538269043,-28.0,2,54.63826370239258
179,1,0,12,5.627262115478516,-106.0,2,7.391902446746826
179,2,0,12,5.588932037353516,-73.0,6,7.391902446746826
179,3,0,12,5.570133209228516,-31.0,6,7.391902446746826
179,4,0,12,5.568668365478516,18.0,6,7.391902446746826
180,3,-2,3,0.9380667209625244,-10.0,6,26.76995086669922
180,4,-2,3,0.9344046115875244,-55.0,5,26.76995086669922
180,1,-1,3,0.9507620334625244,-24.0,6,26.76995086669922
180,2,-1,3,0.9431936740875244,-18.0,6,26.76995086669922
181,1,0,6,2.8814215660095215,-3.0,6,187.26480102539062
181,4,1,6,2.8794684410095215,1.0,6,187.26480102539062
182,1,0,4,1.4641069173812866,-14.0,6,56.321624755859375
182,2,0,4,1.4606889486312866,5.0,2,56.321624755859375
182,3,0,4,1.4572709798812866,-4.0,6,56.321624755859375
182,4,0,4,1.4560502767562866,-4.0,6,56.321624755859375
183,4,-2,1,-0.300048828125,27.0,2,131.10548400878906
183,3,-2,12,5.983219146728516,-2.0,6,131.10548400878906
183,1,-1,12,5.985416412353516,-3.0,6,131.10548400878906
184,1,-1,9,4.379952430725098,-7.0,6,96.54528045654297
184,2,-1,9,4.377999305725098,-6.0,6,96.54528045654297
184,3,-1,9,4.376778602600098,-3.0,6,96.54528045654297
184,4,-1,10,4.37718391418457,14.0,5,96.54528045654297
185,4,-2,11,5.329981803894043,-3.0,6,135.0539093017578
185,1,-1,11,5.333155632019043,-4.0,6,135.0539093017578
185,2,-1,11,5.331690788269043,-4.0,6,135.0539093017578
185,3,-1,11,5.330714225769043,-3.0,6,135.0539093017578
186,2,-2,1,-0.188232421875,-30.0,3,11.885257720947266
186,3,-2,1,-0.19775390625,-16.0,5,11.885257720947266
186,4,-2,1,-0.198974609375,3.0,6,11.885257720947266
187,1,1,7,3.1699130535125732,-42.0,6,183.44151306152344
187,2,2,7,3.1669833660125732,-2.0,6,183.44151306152344
187,3,2,7,3.1664950847625732,2.0,6,183.44151306152344
187,4,2,7,3.1657626628875732,-1.0,6,183.44151306152344
188,1,-1,11,5.312159538269043,-5.0,6,106.1179428100586
188,2,-1,11,5.310206413269043,-1.0,5,106.1179428100586
188,3,-1,11,5.308985710144043,-3.0,6,106.1179428100586
188,4,-1,11,5.308497428894043,14.0,3,106.1179428100586
189,1,1,12,5.764957427978516,-4.0,6,168.2593231201172
189,2,1,12,5.763736724853516,-2.0,6,168.2593231201172
189,3,2,12,5.762516021728516,-1.0,3,168.2593231201172
190,1,1,11,5.415675163269043,-67.0,3,14.330734252929688
190,2,1,11,5.403223991394043,-37.0,4,14.330734252929688
190,3,1,11,5.391749382019043,-25.0,6,14.330734252929688
191,2,2,6,2.6660895347595215,-4.0,6,199.5970001220703
191,3,2,6,2.6651129722595215,-4.0,5,199.5970001220703
192,1,0,5,2.175938129425049,-4.0,5,165.177490234375
192,2,0,5,2.174961566925049,-2.0,6,165.177490234375
192,3,0,5,2.173985004425049,-3.0,6,165.177490234375
193,4,-2,8,3.934722661972046,6.0,6,10.149455070495605
193,1,-1,8,3.968658208847046,-73.0,6,10.149455070495605
194,1,1,2,0.5057765245437622,-42.0,3,45.71259689331055
194,2,1,2,0.5023585557937622,-12.0,6,45.71259689331055
194,3,1,2,0.4994288682937622,-8.0,6,45.71259689331055
194,4,1,2,0.4982081651687622,-7.0,5,45.71259689331055
195,1,1,2,0.4154444932937622,-10.0,6,83.4219970703125
195,2,1,2,0.4127589464187622,-6.0,6,83.4219970703125
195,4,2,2,0.4095851182937622,-1.0,6,83.4219970703125
196,3,1,12,5.583805084228516,-6.0,6,54.039520263671875
196,4,1,12,5.582096099853516,-11.0,2,54.039520263671875
197,1,1,12,5.815250396728516,-8.0,6,98.5277099609375
197,2,1,12,5.813053131103516,-5.0,6,98.5277099609375
197,3,1,12,5.811588287353516,-1.0,6,98.5277099609375
197,4,1,12,5.810611724853516,-4.0,5,98.5277099609375
198,3,-2,9,4.361641883850098,-12.0,3,156.72604370117188
198,1,-1,9,4.363839149475098,-13.0,2,156.72604370117188
199,1,1,4,1.7636674642562866,-22.0,2,196.50657653808594
199,3,2,4,1.7578080892562866,-146.0,2,196.50657653808594
199,4,2,4,1.7614701986312866,4.0,2,196.50657653808594
200,4,0,6,2.9741950035095215,-33.0,2,108.28279113769531
200,2,0,7,2.9765536785125732,-6.0,6,108.28279113769531
200,3,0,7,2.9753329753875732,-2.0,5,108.28279113769531
201,2,-1,1,-0.221923828125,138.0,2,103.14044952392578
201,4,-1,1,-0.2275390625,1.0,6,103.14044952392578
201,1,-1,12,6.058170318603516,-5.0,6,103.14044952392578
202,4,1,6,2.9527106285095215,-6.0,6,23.450700759887695
202,3,1,7,2.9555575847625732,-31.0,3,23.450700759887695
203,1,0,3,1.0816214084625244,-6.0,6,160.09217834472656
203,2,0,3,1.0801565647125244,-5.0,5,160.09217834472656
203,3,0,3,1.0794241428375244,-2.0,5,160.09217834472656
204,2,1,11,5.048243522644043,-8.0,6,97.44731903076172
204,3,1,11,5.046290397644043,-4.0,2,97.44731903076172
204,4,2,10,5.04490852355957,-2.0,5,97.44731903076172
205,1,1,1,-0.07568359375,-4.0,6,144.36688232421875
205,3,2,1,-0.078369140625,-2.0,4,144.36688232421875
205,4,2,1,-0.078857421875,-2.0,5,144.36688232421875
206,1,1,12,5.643619537353516,-75.0,6,10.433441162109375
206,2,1,12,5.622623443603516,-45.0,6,10.433441162109375
206,3,1,12,5.609683990478516,-22.0,6,10.433441162109375
206,4,1,12,5.607486724853516,9.0,6,10.433441162109375
207,1,1,2,0.6573878526687622,-17.0,2,127.87749481201172
207,2,1,2,0.6556788682937622,-2.0,6,127.87749481201172
207,3,1,2,0.6549464464187622,1.0,6,127.87749481201172
207,4,1,2,0.6547023057937622,-2.0,6,127.87749481201172
208,3,-2,9,4.438790321350098,-5.0,6,33.466121673583984
208,2,-2,10,4.44212532043457,-11.0,5,33.466121673583984
208,4,-2,10,4.43797492980957,-2.0,6,33.466121673583984
208,1,-1,9,4.448311805725098,-6.0,2,33.466121673583984
209,1,0,7,3.0942294597625732,-49.0,6,15.219880104064941
209,2,0,7,3.0803134441375732,-34.0,5,15.219880104064941
209,3,0,7,3.0705478191375732,-18.0,6,15.219880104064941
209,4,0,7,3.0676181316375732,0.0,6,15.219880104064941
210,2,-2,12,5.782291412353516,40.0,3,84.76266479492188
210,3,-2,12,5.773746490478516,-18.0,6,84.76266479492188
211,2,1,5,2.184971332550049,-46.0,3,21.385517120361328
211,3,1,5,2.182041645050049,82.0,3,21.385517120361328
211,4,1,5,2.177402973175049,-3.0,6,21.385517120361328
212,4,-2,6,2.4920172691345215,8.0,6,7.069982051849365
212,1,-1,6,2.5364508628845215,-98.0,5,7.069982051849365
212,2,-1,6,2.5073981285095215,-67.0,6,7.069982051849365
212,3,-1,6,2.4929938316345215,13.0,2,7.069982051849365
213,1,1,10,4.96824836730957,-8.0,6,75.41569519042969
213,3,2,10,4.96409797668457,-27.0,3,75.41569519042969
213,4,2,10,4.96360969543457,-2.0,5,75.41569519042969
213,2,2,11,4.965968132019043,-6.0,6,75.41569519042969
214,1,1,10,4.89232063293457,-16.0,6,41.783451080322266
214,2,1,10,4.88792610168457,-10.0,6,41.783451080322266
214,3,1,10,4.88475227355957,-6.0,5,41.783451080322266
214,4,1,10,4.88304328918457,-3.0,6,41.783451080322266
215,2,2,12,5.874576568603516,-7.0,6,73.07715606689453
215,3,2,12,5.872623443603516,-3.0,5,73.07715606689453
216,3,-2,1,0.04443359375,-8.0,6,48.111122131347656
216,4,-2,1,0.04296875,-5.0,6,48.111122131347656
216,1,-1,1,0.05126953125,-15.0,6,48.111122131347656
217,1,0,11,5.201075553894043,-34.0,3,56.35985565185547
217,2,0,11,5.198634147644043,-9.0,5,56.35985565185547
217,4,0,11,5.194483757019043,-4.0,6,56.35985565185547
218,1,-1,6,2.7774176597595215,-10.0,6,63.40317916870117
218,2,-1,6,2.7744879722595215,-7.0,6,63.40317916870117
218,3,-1,6,2.7725348472595215,-6.0,6,63.40317916870117
218,4,-1,6,2.7715582847595215,-2.0,5,63.40317916870117
219,1,0,6,2.8223395347595215,-17.0,6,115.7494888305664
219,3,1,6,2.8140387535095215,-24.0,3,115.7494888305664
219,4,1,6,2.8133063316345215,-2.0,6,115.7494888305664
220,4,-2,8,3.548492193222046,34.0,3,133.30198669433594
220,1,-1,8,3.550689458847046,-7.0,4,133.30198669433594
220,2,-1,8,3.549957036972046,8.0,2,133.30198669433594
220,3,-1,8,3.538726568222046,39.0,3,133.30198669433594
221,1,1,7,3.1008212566375732,-5.0,6,173.2132568359375
221,2,1,7,3.0996005535125732,-4.0,6,173.2132568359375
221,3,1,7,3.0986239910125732,-3.0,6,173.2132568359375
221,4,1,7,3.0983798503875732,0.0,6,173.2132568359375
222,1,-1,8,3.609527349472046,3.0,3,42.80397033691406
222,2,-1,8,3.605132818222046,-18.0,5,42.80397033691406
222,3,-1,8,3.601958990097046,-5.0,5,42.80397033691406
222,4,-1,8,3.600982427597046,-5.0,5,42.80397033691406
223,1,0,4,1.8181108236312866,-3.0,6,135.5186004638672
223,3,0,4,1.8154252767562866,-2.0,5,135.5186004638672
223,4,0,4,1.8144487142562866,2.0,6,135.5186004638672
224,4,0,8,3.986480474472046,-2.0,6,172.47129821777344
224,2,0,9,3.9878625869750977,-2.0,6,172.47129821777344
224,3,0,9,3.9873743057250977,-4.0,5,172.47129821777344
225,1,-2,7,3.2260653972625732,-26.0,6,30.211971282958984
225,2,-2,7,3.2192294597625732,-14.0,6,30.211971282958984
225,3,-2,7,3.2150790691375732,39.0,2,30.211971282958984
226,2,1,3,0.8445608615875244,-6.0,6,104.93745422363281
226,4,1,3,0.8423635959625244,-3.0,6,104.93745422363281
227,1,-1,8,3.823638677597046,-5.0,2,191.35606384277344
227,2,-1,8,3.822173833847046,-1.0,6,191.35606384277344
227,3,-1,8,3.821441411972046,-1.0,6,191.35606384277344
227,4,-1,8,3.821197271347046,0.0,5,191.35606384277344
228,1,0,7,3.1188876628875732,-9.0,6,87.02249145507812
228,2,0,7,3.1159579753875732,-1.0,5,87.02249145507812
228,3,0,7,3.1142489910125732,-3.0,5,87.02249145507812
228,4,0,7,3.1137607097625732,0.0,6,87.02249145507812
229,2,1,9,4.044747352600098,-28.0,2,166.03146362304688
229,3,1,9,4.044014930725098,-2.0,6,166.03146362304688
230,4,-1,3,1.0769827365875244,-1.0,6,178.11065673828125
231,1,0,8,3.658355474472046,-8.0,6,83.07190704345703
231,3,1,8,3.653228521347046,-5.0,5,83.07190704345703
231,4,1,8,3.651763677597046,-5.0,6,83.07190704345703
232,1,1,7,3.4072177410125732,-5.0,6,133.93524169921875
232,3,1,7,3.4042880535125732,-3.0,5,133.93524169921875
232,4,1,7,3.4037997722625732,-3.0,5,133.93524169921875
232,2,1,8,3.405914068222046,-4.0,6,133.93524169921875
233,4,0,1,-0.295654296875,-1.0,6,96.79513549804688
233,3,0,12,5.988346099853516,-5.0,6,96.79513549804688
234,2,-2,1,0.02880859375,-90.0,5,6.998383522033691
234,3,-2,1,0.003173828125,-43.0,6,6.998383522033691
234,4,-2,1,-0.0009765625,8.0,6,6.998383522033691
234,1,-1,1,0.065185546875,-123.0,6,6.998383522033691
235,1,1,2,0.6891261339187622,-2.0,6,198.702880859375
235,2,1,2,0.6881495714187622,-33.0,2,198.702880859375
235,3,2,2,0.6869288682937622,-1.0,5,198.702880859375
235,4,2,3,0.6866018772125244,-1.0,6,198.702880859375
237,1,1,11,5.268946647644043,-5.0,5,93.63248443603516
237,2,2,11,5.266993522644043,-4.0,6,93.63248443603516
237,3,2,11,5.265772819519043,-4.0,6,93.63248443603516
237,4,2,11,5.264796257019043,-3.0,6,93.63248443603516
238,1,-1,9,4.397286415100098,-151.0,6,92.12664031982422
238,3,-1,9,4.421700477600098,-2.0,6,92.12664031982422
239,1,1,6,2.7676520347595215,-20.0,6,37.77302169799805
239,2,1,6,2.7622809410095215,-11.0,5,37.77302169799805
239,3,1,6,2.7583746910095215,-6.0,6,37.77302169799805
239,4,1,6,2.7561774253845215,-8.0,6,37.77302169799805
240,1,1,6,2.8802008628845215,-66.0,5,11.700567245483398
240,3,1,6,2.8528571128845215,-11.0,6,11.700567245483398
240,4,1,6,2.8518805503845215,1.0,6,11.700567245483398
241,2,2,4,1.7275346517562866,-4.0,6,99.3930892944336
241,3,2,4,1.7265580892562866,0.0,6,99.3930892944336
242,1,-1,10,4.96312141418457,-5.0,6,107.42987060546875
242,3,-1,10,4.96043586730957,-1.0,6,107.42987060546875
242,4,-1,10,4.96019172668457,2.0,6,107.42987060546875
243,4,-2,6,2.9597907066345215,-2.0,2,185.76971435546875
243,2,-2,7,2.9594638347625732,28.0,5,185.76971435546875
243,3,-2,7,2.9601962566375732,-4.0,6,185.76971435546875
244,4,0,7,3.4638583660125732,-5.0,5,59.52284622192383
244,2,0,8,3.468169927597046,-9.0,6,59.52284622192383
245,1,-2,11,5.358546257019043,-11.0,3,123.42390441894531
245,2,-2,11,5.357325553894043,-6.0,5,123.42390441894531
245,3,-2,11,5.355860710144043,-2.0,6,123.42390441894531
246,2,-2,8,3.844146490097046,-4.0,5,150.76034545898438
246,3,-2,8,3.843658208847046,-1.0,6,150.76034545898438
246,1,-1,8,3.845123052597046,-5.0,6,150.76034545898438
247,1,1,2,0.7745753526687622,-13.0,6,54.5218391418457
247,3,2,2,0.7677394151687622,-8.0,6,54.5218391418457
247,4,2,3,0.7666800022125244,-4.0,6,54.5218391418457
248,1,2,5,2.166660785675049,-37.0,2,20.250225067138672
248,2,2,5,2.156406879425049,-31.0,2,20.250225067138672
248,3,2,5,2.148106098175049,-27.0,3,20.250225067138672
249,1,1,4,1.5190385580062866,-19.0,5,38.41482162475586
249,2,2,4,1.5139116048812866,-10.0,5,38.41482162475586
249,3,2,4,1.5104936361312866,-7.0,6,38.41482162475586
249,4,2,4,1.5092729330062866,-3.0,6,38.41482162475586
250,1,1,10,4.87962532043457,-9.0,6,84.25494384765625
250,2,1,10,4.87742805480957,-2.0,6,84.25494384765625
250,3,2,10,4.87547492980957,-32.0,3,84.25494384765625
250,4,2,10,4.87498664855957,-1.0,6,84.25494384765625
251,1,0,9,4.222481727600098,-260.0,6,191.3851318359375
251,2,0,9,4.281807899475098,-2.0,6,191.3851318359375
251,3,0,9,4.280831336975098,-2.0,6,191.3851318359375
251,4,0,9,4.280587196350098,4.0,5,191.3851318359375
252,4,-2,8,3.955474615097046,-1.0,6,153.40139770507812
252,1,-1,8,3.957916021347046,-5.0,6,153.40139770507812
253,4,1,1,-0.303955078125,29.0,2,15.31874942779541
253,1,1,12,5.999332427978516,-46.0,6,15.31874942779541
253,3,1,12,5.978580474853516,-8.0,5,15.31874942779541
254,3,-1,2,0.5890284776687622,-8.0,2,107.04003143310547
254,4,-1,2,0.5882960557937622,1.0,5,107.04003143310547
254,1,0,2,0.5941554307937622,32.0,5,107.04003143310547
255,4,-2,7,3.4562900066375732,-1.0,5,170.8731689453125
255,2,-2,8,3.457427740097046,-3.0,6,170.8731689453125
255,1,-1,7,3.4587314128875732,-13.0,2,170.8731689453125
256,1,0,10,4.77537727355957,-7.0,6,128.74276733398438
256,4,1,10,4.77244758605957,1.0,6,128.74276733398438
257,1,2,8,3.798248052597046,-12.0,6,55.53055191040039
257,2,2,8,3.795074224472046,-7.0,6,55.53055191040039
257,3,2,8,3.792876958847046,-3.0,5,55.53055191040039
258,4,-1,4,1.3317826986312866,-4.0,3,159.30825805664062
258,1,0,3,1.3338186740875244,-4.0,5,159.30825805664062
258,2,0,4,1.3327592611312866,-5.0,6,159.30825805664062
259,3,-1,9,4.243233680725098,-2.0,6,159.9909210205078
259,4,-1,9,4.242745399475098,1.0,6,159.9909210205078
259,1,0,9,4.246407508850098,-4.0,2,159.9909210205078
260,1,1,8,3.864166021347046,-191.0,6,4.440965175628662
260,2,1,8,3.817291021347046,-82.0,6,4.440965175628662
260,3,1,8,3.801666021347046,-24.0,5,4.440965175628662
261,1,0,11,5.451075553894043,-20.0,6,38.53779602050781
261,3,0,11,5.442530632019043,-4.0,6,38.53779602050781
262,1,-2,8,3.581939458847046,-3.0,6,141.9217071533203
262,2,-2,8,3.580474615097046,18.0,3,141.9217071533203
262,3,-2,8,3.580230474472046,-8.0,2,141.9217071533203
263,3,-2,4,1.4995073080062866,11.0,3,75.96361541748047
263,4,-2,4,1.4982866048812866,12.0,3,75.96361541748047
263,1,-1,4,1.5046342611312866,-12.0,5,75.96361541748047
263,2,-1,4,1.5019487142562866,35.0,2,75.96361541748047
264,1,1,9,4.367745399475098,-7.0,6,119.04780578613281
264,2,1,9,4.366280555725098,-6.0,5,119.04780578613281
264,3,1,9,4.365303993225098,-3.0,5,119.04780578613281
265,1,0,9,4.451729774475098,34.0,6,60.59442901611328
265,3,0,9,4.445382118225098,-60.0,6,60.59442901611328
265,2,0,10,4.44651985168457,-11.0,6,60.59442901611328
265,4,0,10,4.44261360168457,-11.0,2,60.59442901611328
266,1,-1,1,0.022705078125,-87.0,6,9.907139778137207
266,2,-1,1,-0.00244140625,-67.0,6,9.907139778137207
266,3,-1,1,-0.02197265625,-34.0,5,9.907139778137207
266,4,-1,1,-0.027587890625,-6.0,5,9.907139778137207
267,3,-1,1,0.222412109375,-1.0,6,139.22186279296875
267,4,-1,2,0.222329244017601,2.0,6,139.22186279296875
268,4,-2,10,4.60569953918457,3.0,3,86.1043701171875
268,1,-1,10,4.61058235168457,-7.0,6,86.1043701171875
268,2,-1,10,4.60838508605957,-6.0,6,86.1043701171875
268,3,-1,10,4.60667610168457,-2.0,6,86.1043701171875
269,3,-2,6,2.6551032066345215,-19.0,3,44.710453033447266
